created_at,label,category,tokenization,full_text,id_str,favorite_count,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Mon Aug 27 16:48:44 +0000 2012,1.0,evacuation route,"['rt', 'inforiau', 'rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'httptcoo5dilrrz']",rt inforiau rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 http tcoo5dilrrz,240128726287937536,0,,,in,N 0° 29' 0'' / E 101° 29' 0'',0,0,0,https://twitter.com/irmasyahputra/status/240128726287937536,132511983,irmasyahputra
Mon Aug 27 16:46:10 +0000 2012,1.0,evacuation route,"['rt', 'inforiau', 'rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'httptcotzem1wvp']",rt inforiau rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 http tcotzem1wvp,240128082244169729,0,,,in,,0,0,0,https://twitter.com/GhistaDilla/status/240128082244169729,427143002,GhistaDilla
Mon Aug 27 16:44:08 +0000 2012,1.0,evacuation route,"['rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptconilryrvi']",rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tconilryrvi,240127568999755776,0,,,in,Pekanbaru - Riau,0,0,0,https://twitter.com/rifkypatria/status/240127568999755776,158608955,rifkypatria
Mon Aug 27 15:51:08 +0000 2012,1.0,evacuation route,"['rt', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcocwho3pep']",rt padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcocwho3pep,240114230194495491,0,,,in,Indonesia,0,0,0,https://twitter.com/CandaPolitik/status/240114230194495491,768601896,CandaPolitik
Mon Aug 27 15:43:01 +0000 2012,1.0,evacuation route,"['inforiau', 'padangekspres', 'gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcoypxa21e']",inforiau padangekspres gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcoypxa21e,240112188273078273,0,,infoRIAU,in,Indonesia,0,0,0,https://twitter.com/Rielyandi/status/240112188273078273,74094710,Rielyandi
Mon Aug 27 15:27:33 +0000 2012,1.0,evacuation route,"['gambar', 'lokasi', 'longsor', 'serta', 'banjir', 'bandang', 'di', 'jalan', 'sumbarriau', 'km', '153', 'infobencana', 'httptcotjq6m2pl']",gambar lokasi longsor disertai banjir bandang di jalan sumbarriau km 153 infobencana http tcotjq6m2pl,240108294310621185,0,,,in,Jl. Adinegoro No. 17 A. Padang,0,0,11,https://twitter.com/padangekspres/status/240108294310621185,221046102,padangekspres
Mon Aug 27 08:57:40 +0000 2012,1.0,neutral,"['warta', 'ekonomi', 'banjir', 'bandang', 'terjang', 'ladang', 'panjang', 'sumbar', 'httptcohljzvpqh']",warta ekonomi banjir bandang terjang ladang panjang sumbar http tcohljzvpqh,240010176969715712,0,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/WartaEkonomi/status/240010176969715712,30617522,WartaEkonomi
Tue Aug 21 23:42:34 +0000 2012,1.0,neutral,"['gubernur', 'sumbar', 'tinjau', 'korban', 'bencana', 'banjir', 'bandang', 'antara', 'httptcojsl2fxwu']",gubernur sumbar tinjau korban bencana banjir bandang antara http tcojsl2fxwu,238058544467959808,0,,,in,Biak - Papua,0,0,0,https://twitter.com/atbiak/status/238058544467959808,754922630,atbiak
Sat Aug 18 13:51:02 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'banjir', 'bandang', 'di', 'aceh', 'tenggara', 'httptcoplcoqwks']",warta sumbar banjir bandang di aceh tenggara http tcoplcoqwks,236822515727626242,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/236822515727626242,533715877,WartaSumbar
Tue Aug 14 17:16:56 +0000 2012,1.0,neutral,"['banjir', 'bandang', 'nik', 'jd', 'ikut', 'seret', 'jg', 'bg', 'budi', 'yg', 'sopir', 'k', 'sumbar', 'kmrn', 'kan', 'rt', 'rishafumi', 'meeikka', 'eh', 'kog', 'saya', 'kseret2', 'mee cassiopeia']",banjir bandang nik jd ikutan keseret jg bg budi yg sopir k sumbar kmrn kan rt rishafumi meeikka eh kog saya kseret2 mee_cassiopeia,235424780084469761,0,,,in,"Pekanbaru, Indonesia",0,0,0,https://twitter.com/meikaagr/status/235424780084469761,151794124,meikaagr
Fri Aug 10 15:27:03 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'landa', 'bencana', 'banjir', 'bandang', 'httptcoxg6rnzn0']",warta sumbar dilanda bencana banjir bandang http tcoxg6rnzn0,233947575940681728,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/233947575940681728,533715877,WartaSumbar
Fri Aug 10 14:38:18 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'korban', 'banjir', 'bandang', 'terima', 'bantu', 'muslim', 'amerika', 'httptcoqyfmilxy']",warta sumbar korban banjir bandang terima bantuan muslim amerika http tcoqyfmilxy,233935306968145921,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/233935306968145921,533715877,WartaSumbar
Fri Aug 10 02:11:11 +0000 2012,1.0,neutral,"['nurul', 'fikri', 'bantu', 'korban', 'banjir', 'bandang', 'lewat', 'dds', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcohrfsgdgq']",nurul fikri bantu korban banjir bandang lewat dds klik sumbar portal berita sumatera barat http tcohrfsgdgq,233747291549339648,0,,,in,Padang - Sumatera Barat,0,0,0,https://twitter.com/kliksumbar/status/233747291549339648,250986337,kliksumbar
Thu Aug 09 15:07:17 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'andre', 'rosiade', 'buka', 'puasa', 'sama', 'masyarakat', 'korban', 'banjir', 'bandang', 'httptcoisqo8en3']",warta sumbar andre rosiade berbuka puasa bersama masyarakat korban banjir bandang http tcoisqo8en3,233580213030776832,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/233580213030776832,533715877,WartaSumbar
Mon Aug 06 02:03:32 +0000 2012,1.0,medical emergency,"['aksi', 'layan', 'sehat', 'dds', 'di', 'lokasi', 'banjir', 'bandang', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcos6wwpjz5']",aksi layanan sehat dds di lokasi banjir bandang klik sumbar portal berita sumatera barat http tcos6wwpjz5,232295812468719616,0,,,in,Padang - Sumatera Barat,0,0,0,https://twitter.com/kliksumbar/status/232295812468719616,250986337,kliksumbar
Mon Aug 06 01:54:05 +0000 2012,1.0,neutral,"['anggota', 'korpri', 'korban', 'banjir', 'bandang', 'dapat', 'bantu', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptco2mlu0vhd']",anggota korpri korban banjir bandang dapat bantuan klik sumbar portal berita sumatera barat http tco2mlu0vhd,232293435044945920,0,,,in,Padang - Sumatera Barat,0,0,0,https://twitter.com/kliksumbar/status/232293435044945920,250986337,kliksumbar
Fri Aug 03 03:30:26 +0000 2012,1.0,neutral,"['di', 'awal', 'ramadhan', 'banjir', 'bandang', 'landa', 'sumbar', 'susul', 'dengan', 'banjir', 'besar', 'hanyut', 'ambon', 'moga', 'saudara', 'httptcorzas1o61']",di awal ramadhan banjir bandang melanda sumbar disusul dengan banjir besar menghanyutkan ambon semoga saudarai http tcorzas1o61,231230520015593472,0,,,in,Jambi Indonesia,0,0,0,https://twitter.com/jambifm/status/231230520015593472,109157436,jambifm
Thu Aug 02 15:41:38 +0000 2012,1.0,medical emergency,"['tim', 'act', 'laku', 'aksi', 'trauma', 'healing', 'korban', 'banjir', 'bandang', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptconlqpfwof', 'gt', 'actforhumanity']",tim act lakukan aksi trauma healing korban banjir bandang klik sumbar portal berita sumatera barat http tconlqpfwof gt actforhumanity,231052142331449344,0,,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://twitter.com/mahaganaits/status/231052142331449344,579120723,mahaganaits
Thu Aug 02 15:04:29 +0000 2012,1.0,medical emergency,"['tim', 'act', 'laku', 'aksi', 'trauma', 'healing', 'korban', 'banjir', 'bandang', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcoto6v0qmz', 'gt', 'actforhumanity']",tim act lakukan aksi trauma healing korban banjir bandang klik sumbar portal berita sumatera barat http tcoto6v0qmz gt actforhumanity,231042795811516419,0,,,in,Indonesia,0,0,1,https://twitter.com/MRIPusat/status/231042795811516419,211135765,MRIPusat
Tue Jul 31 18:46:02 +0000 2012,1.0,food,"['thanks', '234sc sumbar', 'teenagers', 'family', 'friendship', 'start', 'family', 'baksos', 'pasca', 'bencana', 'banjir', 'bandang', '27', 'juli', '2012', 'sukses']",thank 234sc_sumbar teenagers family friendship start family baksos pasca bencana banjir bandang 27 juli 2012 sukses,230373775491862528,0,,,en,,0,0,0,https://twitter.com/assepp69/status/230373775491862528,320999316,assepp69
Tue Jul 31 10:51:39 +0000 2012,1.0,neutral,"['rt', '234sc sumbar', 'siap', 'galang', 'dana', 'korban', 'banjir', 'bandang', '234sc sumbar', 'sama', 'teenagersfamily', 'friendshippdg', 'starfamily']",rt 234sc_sumbar persiapan penggalangan dana korban banjir bandang 234sc_sumbar bersama teenagersfamily friendshippdg starfamily,230254393260404736,0,,,in,Indonesia,0,0,0,https://twitter.com/TeenagersFamily/status/230254393260404736,67230519,TeenagersFamily
Tue Jul 31 10:51:24 +0000 2012,1.0,neutral,"['rt', 'putramirza', 'rt', '234sc sumbar', 'siap', 'galang', 'dana', 'korban', 'banjir', 'bandang', '234sc sumbar', 'sama', 'teenagersfamily', 'friendshi']",rt putramirza rt 234sc_sumbar persiapan penggalangan dana korban banjir bandang 234sc_sumbar bersama teenagersfamily friendshi,230254328391290880,0,,,in,Indonesia,0,0,0,https://twitter.com/TeenagersFamily/status/230254328391290880,67230519,TeenagersFamily
Tue Jul 31 10:23:24 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'kbpp', 'padang', 'dan', 'ppm', 'bantu', 'korban', 'banjir', 'bandang', 'httptcocykxfrz0']",warta sumbar kbpp padang dan ppm bantu korban banjir bandang http tcocykxfrz0,230247282254159872,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/230247282254159872,533715877,WartaSumbar
Tue Jul 31 09:06:58 +0000 2012,1.0,neutral,"['garniermenid', 'ngabuburitseru', 'diri', 'empat', 'lampu', 'merah', 'sambil', 'minta', 'sumbang', 'untuk', 'korban', 'banjir', 'bandang', 'sumbar']",garniermenid ngabuburitseru berdiri diperempatan lampu merah sambil minta sumbangan untuk korban banjir bandang sumbar,230228045741576192,0,,GarnierMenID,in,sarolangun,0,0,0,https://twitter.com/ilham_rosyadi10/status/230228045741576192,221194295,ilham_rosyadi10
Tue Jul 31 05:55:56 +0000 2012,1.0,neutral,"['siap', 'galang', 'dana', 'korban', 'banjir', 'bandang', '234sc sumbar', 'sama', 'teenagersfamily', 'friendshippdg', 'starfamily']",persiapan penggalangan dana korban banjir bandang 234sc_sumbar bersama teenagersfamily friendshippdg starfamily,230179972298461184,0,,,in,Sumatera Barat,0,0,1,https://twitter.com/234SC_Sumbar/status/230179972298461184,217701382,234SC_Sumbar
Tue Jul 31 02:06:01 +0000 2012,1.0,shelter,"['mdmc sumbar', 'buka', 'posko', 'utk', 'korban', 'banjir', 'bandang', 'di', 'masjid', 'taqwa', 'jl', 'bundo', 'kandung', '1', 'padang', 'cp', 'yuzardimaad', '085374441594']",mdmc_sumbar membuka posko utk korban banjir bandang di masjid taqwa jl bundo kandung 1 padang cp yuzardimaad 085374441594,230122112596201472,0,,,in,Indonesia,0,0,1,https://twitter.com/MDMCIndonesia/status/230122112596201472,276891410,MDMCIndonesia
Thu Jul 26 15:10:03 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'bantu', 'korban', 'banjir', 'bandang', 'lalu', 'safari', 'ramadhan', 'httptcolfinwqm7']",warta sumbar bantu korban banjir bandang melalui safari ramadhan http tcolfinwqm7,228507478676078592,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/228507478676078592,533715877,WartaSumbar
Thu Jul 26 14:01:30 +0000 2012,1.0,water,"['idjnews', 'para', 'korban', 'banjir', 'bandang', 'di', 'padangsumbar', 'keluh', 'tentang', 'belum', 'ada', 'pasok', 'air', 'bersih', 'dan', 'pos', 'sehat']",idjnews para korban banjir bandang di padangsumbar mengeluhkan tentang belum adanya pasokan air bersih dan pos kesehatan,228490228409716737,0,,,in,The Promise Land,0,0,0,https://twitter.com/LESProphties/status/228490228409716737,549931976,LESProphties
Thu Jul 26 13:50:33 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'data', 'sementara', 'rugi', 'banjir', 'bandang', 'capai', '15', 'milyar', 'httptcozzjsxd8o']",warta sumbar data sementara kerugian banjir bandang mencapai 15 milyar http tcozzjsxd8o,228487475331473408,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/228487475331473408,533715877,WartaSumbar
Thu Jul 26 12:08:00 +0000 2012,1.0,neutral,"['turut', 'kepala', 'bpbd', 'sumbar', 'banjir', 'bandang', 'ini', 'sebab', 'hujan', 'deras', 'yg', 'picu', 'luap', 'sungai', 'batang', 'ranji', 'dan', 'batang', 'arau', 'bemfkgui']",menurut kepala bpbd sumbar banjir bandang ini disebabkan hujan deras yg memicu meluapnya sungai batang kuranji dan batang arau bemfkgui,228461665363062785,0,,,in,"Depok, Jawa Barat",0,0,0,https://twitter.com/TDMFKGUI/status/228461665363062785,568350357,TDMFKGUI
Thu Jul 26 11:52:25 +0000 2012,1.0,neutral,"['turut', 'duka', 'untuk', 'saudara', 'kita', 'yang', 'di', 'sumbar', 'yang', 'di', 'landa', 'banjir', 'bandang', 'praypadang']",turut berduka untuk saudara kita yang di sumbar yang di landa banjir bandang praypadang,228457743533613056,0,,,in,Jakarta selatan,0,0,0,https://twitter.com/Blackleaf_band/status/228457743533613056,247325446,Blackleaf_band
Thu Jul 26 11:15:25 +0000 2012,1.0,neutral,"['berita', 'milik', 'hajar', 'dian', 'banjir', 'bandang', 'yng', 'jadi', 'di', 'padang', 'sumbar']",berita milik hajar dian banjir bandang yng terjadi di padang sumbar,228448432719794176,0,,,in,SMAN 4 Bekasi,0,0,0,https://twitter.com/Xensasional_6/status/228448432719794176,715578361,Xensasional_6
Thu Jul 26 09:52:44 +0000 2012,1.0,neutral,"['rugi', 'akibat', 'banjir', 'bandang', 'kota', 'padang', 'dan', 'kab', 'padang', 'pariaman', 'sumbar', 'selasa', '247', 'kira', 'rp40', '66', 'miliar', 'httptcoeszkuncx']",kerugian akibat banjir bandang kota padang dan kab padang pariaman sumbar selasa 247 diperkirakan rp40 66 miliar http tcoeszkuncx,228427623393533952,0,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/InvestorID/status/228427623393533952,238091066,InvestorID
Thu Jul 26 09:40:08 +0000 2012,1.0,neutral,"['banjir', 'bandang', 'sumbar', 'httptcovihnrks2']",banjir bandang sumbar http tcovihnrks2,228424452340330496,0,,,in,"Sumatera Barat,Indonesia",0,0,0,https://twitter.com/Riano___/status/228424452340330496,69885749,Riano___
Thu Jul 26 09:13:51 +0000 2012,1.0,neutral,"['mnc', 'media', 'bantu', 'korban', 'banjir', 'bandang', 'padang', 'klik', 'sumbar', 'portal', 'berita', 'sumatera', 'barat', 'httptcosc5qwkdc']",mnc media bantu korban banjir bandang padang klik sumbar portal berita sumatera barat http tcosc5qwkdc,228417841479700480,0,,,in,Padang - Sumatera Barat,0,0,0,https://twitter.com/kliksumbar/status/228417841479700480,250986337,kliksumbar
Thu Jul 26 09:07:12 +0000 2012,1.0,neutral,"['banjir', 'bandang', 'jadi', 'di', 'padang', 'sumbar', 'httptcol4rslocp']",banjir bandang terjadi di padang sumbar http tcol4rslocp,228416160872398848,0,https://pbs.twimg.com/media/Ayt_ScICAAA-z8R.jpg,,in,,0,0,0,https://twitter.com/dayat_alex/status/228416160872398848,717725576,dayat_alex
Thu Jul 26 08:47:18 +0000 2012,1.0,neutral,"['galang', 'dana', 'ikat', 'mahasiswa', 'keluarga', 'jambi', 'imkj', 'unand', 'bagi', 'korban', 'bencana', 'banjir', 'bandang', 'sumbar', 'httptcozp8k2vrh']",penggalangan dana ikatan mahasiswa keluarga jambi imkj unand bagi korban bencana banjir bandang sumbar http tcozp8k2vrh,228411158921633792,0,,,in,"jambi-padang ,indonesia",0,0,0,https://twitter.com/Irsyadkurniadi/status/228411158921633792,75215167,Irsyadkurniadi
Thu Jul 26 08:40:04 +0000 2012,1.0,neutral,"['broampsis', 'sudah', 'pada', 'jenguk', 'saudara2', 'kita', 'korban', 'banjir', 'bandang', 'rencana', 'insya', 'allah', 'honda', 'sumbar', 'akan', 'memberikakan', 'httptcoyt3ewqfd']",bro amp sis sudah pada jenguk saudara2 kita korban banjir bandang rencana insya allah honda sumbar akan memberikakan http tcoyt3ewqfd,228409337759014912,0,,,in,Padang,0,0,0,https://twitter.com/Honda_SUMBAR/status/228409337759014912,450511093,Honda_SUMBAR
Thu Jul 26 08:10:52 +0000 2012,1.0,neutral,"['banjir', 'bandang', 'padang', 'sisa', 'trauma', 'bagi', 'korban', 'padang', 'sumbar']",banjir bandang dipadang menyisakan trauma bagi korban padang sumbar,228401989258719232,0,,,in,Langkat,0,0,0,https://twitter.com/yuana_yuana/status/228401989258719232,711641995,yuana_yuana
Thu Jul 26 05:39:01 +0000 2012,1.0,neutral,"['warta', 'sumbar', 'bmkg', 'banjir', 'bandang', 'curah', 'hujan', 'di', 'indarung', 'tinggi', 'httptcoiqosizrp']",warta sumbar bmkg banjir bandang curah hujan di indarung tinggi http tcoiqosizrp,228363777421238272,0,,,in,,0,0,0,https://twitter.com/WartaSumbar/status/228363777421238272,533715877,WartaSumbar
Thu Jul 26 04:41:16 +0000 2012,1.0,neutral,"['rt', 'walhinasional', 'walhi', 'sumbar', 'banjir', 'bandang', 'di', 'padang', 'karena', 'illegal', 'logging', 'padang', 'organisasi', 'httptcojn5nee4c', 'walhi']",rt walhinasional walhi sumbar banjir bandang di padang karena illegal logging padang organisasi http tcojn5nee4c walhi,228349240206819328,0,,,in,Bumi,0,0,0,https://twitter.com/copon_full/status/228349240206819328,175796249,copon_full
Thu Jul 26 04:14:50 +0000 2012,1.0,neutral,"['serah', 'paket', 'bantu', 'utk', '20', 'kk', 'korban', 'banjir', 'bandang', 'di', 'koto', 'panjang', 'limau', 'manis', 'dompetdhuafas', 'sama', 'bpd', 'hipmi', 'sumbar']",penyerahan paket bantuan utk 20 kk korban banjir bandang di koto panjang limau manis dompetdhuafas bersama bpd hipmi sumbar,228342590381109248,0,,,in,Indonesia,0,1,0,https://twitter.com/BPPHIPMI/status/228342590381109248,230621207,BPPHIPMI
Thu Jul 26 03:36:29 +0000 2012,1.0,neutral,"['gubernur', 'sumbar', 'laku', 'tinjau', 'bencana', 'banjir', 'bandang', 'httptcob74i5tto']",gubernur sumbar melakukan peninjauan bencana banjir bandang http tcob74i5tto,228332939891589120,0,,,in,Sumatera Barat,0,0,0,https://twitter.com/KabaKampuang/status/228332939891589120,248571024,KabaKampuang
Wed Jul 25 15:35:48 +0000 2012,1.0,neutral,"['antisipasi', 'banjir', 'bandang', 'ulang', 'pemrov', 'sumbar', 'rencana', 'bangun', 'republika', 'online', 'indonesia', 'httptcoyn3gtvyg']",antisipasi banjir bandang terulang pemrov sumbar berencana bangun republika online indonesia http tcoyn3gtvyg,228151574806003713,0,,,in,Indonesia,0,0,0,https://twitter.com/Indonesia24Hour/status/228151574806003713,482557167,Indonesia24Hour
Wed Jul 25 15:33:56 +0000 2012,1.0,neutral,"['turut', 'kepala', 'bpbd', 'sumbar', 'banjir', 'bandang', 'ini', 'sebab', 'hujan', 'deras', 'yg', 'picu', 'luap', 'sungai', 'batang', 'ranji', 'dan', 'batang', 'arau', 'bemfkgui']",menurut kepala bpbd sumbar banjir bandang ini disebabkan hujan deras yg memicu meluapnya sungai batang kuranji dan batang arau bemfkgui,228151103848587265,0,,,in,"Depok, Jawa Barat",0,0,4,https://twitter.com/TDMFKGUI/status/228151103848587265,568350357,TDMFKGUI
Wed Jul 25 14:45:31 +0000 2012,1.0,neutral,"['hariankompas', 'puluh', 'keluarga', 'di', 'padang', 'sumbar', 'hilang', 'tempat', 'tinggal', 'akibat', 'banjir', 'bandang', 'selasa', '247', 'malam', '26juli', 'hal1']",hariankompas puluhan keluarga di padang sumbar kehilangan tempat tinggal akibat banjir bandang selasa 247 malam 26juli hal1,228138916983758849,0,,hariankompas,in,The Republic of Indonesia,0,0,0,https://twitter.com/andrinof_a_ch/status/228138916983758849,225741396,andrinof_a_ch
Wed Jul 25 13:55:52 +0000 2012,1.0,neutral,"['antisipasi', 'banjir', 'bandang', 'ulang', 'pemrov', 'sumbar', 'rencana', 'bangun', 'republika', 'online', 'indonesia', 'httptcoyn3gtvyg']",antisipasi banjir bandang terulang pemrov sumbar berencana bangun republika online indonesia http tcoyn3gtvyg,228126422626082816,0,,,in,Indonesia,0,0,0,https://twitter.com/Indonesia24Hour/status/228126422626082816,482557167,Indonesia24Hour
Wed Jul 25 12:55:13 +0000 2012,1.0,food,"['lbh', 'detaily', 'tntang', 'banjir', 'bandang', 'di', 'sumbar', 'kmrn', 'jimiryo', 'bkal', 'ngbrol', 'lgsg', 'sm', 'bpk', 'ade', 'edward', 'kabid', 'darurat', 'dan', 'logistik', 'bpbd', 'sumbar']",lbh detail tntang banjir bandang di sumbar kmrn jimiryo bkal ngbrol lgsg sm bpk ade edward kabid kedaruratan dan logistik bpbd sumbar,228111162745683968,0,,,in,"Gd. Sarinah lt.8, JKT 10350",0,0,1,https://twitter.com/TraxJKT/status/228111162745683968,60896214,TraxJKT
